id;curso;Area_the;setor;turno;grau;forma_evasao;ira;contagem_disciplinas;contagem_reprovacoes;evasao;proprep;
35464;Artes Visuais;ED;Setor de Artes, Comunicação e Design;M;Licenciatura;Abandono;0,8265;17;0;1;0;0,201630299
57554;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,2145;17;10;1;0,588235294;0,201647506
6120;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,7992;55;3;0;0,054545455;0,201656379
4725;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7528;121;3;0;0,024793388;0,201670534
36970;Pedagogia;ED;Setor de Educação;N;Licenciatura;Formatura;0,8473;66;0;0;0;0,201680087
57590;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8749;145;1;0;0,006896552;0,201700706
63580;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,62;23;2;1;0,086956522;0,201736724
77642;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,9088;29;0;0;0;0,201755592
64634;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,1491;18;8;1;0,444444444;0,201770183
48512;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,248;5;4;1;0,8;0,20177262
17199;Química;PH;Setor de Ciências Exatas;I;Bacharelado;Abandono;0,0293;15;4;1;0,266666667;0,201774513
69227;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8904;103;0;0;0;0,201789448
51774;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0;57;9;1;0,157894737;0,201794013
47900;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,6073;54;12;1;0,222222222;0,201795052
56749;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7825;71;1;0;0,014084507;0,201799655
35683;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8292;151;0;0;0;0,201801621
36149;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8346;97;1;0;0,010309278;0,201835171
4506;Engenharia de Bioprocessos e Biotecnologia;LS;Setor de Tecnologia;I;Bacharelado;Formatura;0,8415;81;0;0;0;0,20184629
36126;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,7202;166;3;0;0,018072289;0,201878763
37990;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,0764;8;6;1;0,75;0,201901986
5794;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,8316;71;0;0;0;0,20191102
39135;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Formatura;0,8354;78;0;0;0;0,201920846
47838;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8352;88;0;0;0;0,201923472
32921;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Abandono;0,797;41;2;1;0,048780488;0,201923747
7644;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8583;135;0;0;0;0,201931229
73468;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,9155;36;0;0;0;0,201941963
29149;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7259;51;9;0;0,176470588;0,202046821
50973;Produção Cênica;AH;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0;5;5;1;1;0,202051294
39317;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8773;61;0;0;0;0,202052287
42256;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,6953;160;19;0;0,11875;0,202073427
3049;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Abandono;0,6816;42;2;1;0,047619048;0,202082014
8761;Ciências Biológicas;LS;Setor de Ciências Biológicas;N;ABI;Abandono;0,4144;7;6;1;0,857142857;0,202095093
18261;Computação;ED;Setor Palotina;N;Licenciatura;Abandono;0,0941;27;16;1;0,592592593;0,202124701
27399;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6746;90;5;0;0,055555556;0,202157356
46372;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8756;98;0;0;0;0,202165639
58846;Medicina;CL;Toledo;I;Bacharelado;Formatura;0,9284;86;0;0;0;0,20217257
42136;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,9447;71;0;0;0;0,20217503
76020;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Sem evasão;0,937;21;0;0;0;0,202190088
11833;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7773;61;1;0;0,016393443;0,20221426
34292;Design de Produto;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Formatura;0,8122;48;0;0;0;0,202218859
65490;Química;PH;Setor de Ciências Exatas;I;ABI;Sem evasão;0,5769;52;5;0;0,096153846;0,202245814
8850;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,363;46;14;1;0,304347826;0,202268067
72543;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Sem evasão;0,5427;24;2;0;0,083333333;0,202289283
13055;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8234;91;1;0;0,010989011;0,202330465
35286;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,4714;95;18;0;0,189473684;0,202333728
75669;Filosofia;AH;Setor de Ciências Humanas;M;Bacharelado;Sem evasão;0,6039;13;3;0;0,230769231;0,202342019
76743;Informática Biomédica;CS;Setor de Ciências Exatas;I;Bacharelado;Sem evasão;0,5645;13;0;0;0;0,202354012
16927;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,6683;96;8;0;0,083333333;0,202354684
39422;Medicina;CL;Toledo;I;Bacharelado;Formatura;0,9084;126;0;0;0;0,202358127
57555;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7679;85;1;0;0,011764706;0,202361888
60588;Engenharia de Bioprocessos e Biotecnologia;LS;Setor de Tecnologia;I;Bacharelado;Abandono;0,769;61;3;1;0,049180328;0,202371227
77504;Agronomia;LS;Setor Palotina;I;Bacharelado;Sem evasão;0,7325;42;2;0;0,047619048;0,202398872
11435;Pedagogia;ED;Setor de Educação;N;Licenciatura;Formatura;0,7684;88;10;0;0,113636364;0,202404896
56737;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8366;68;0;0;0;0,202417696
38457;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8296;205;3;0;0,014634146;0,202443218
44963;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0;25;7;1;0,28;0,20246348
54436;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,5757;108;15;0;0,138888889;0,202464348
3870;Engenharia Ambiental;LS;Setor de Tecnologia;I;Bacharelado;Abandono;0,0734;48;23;1;0,479166667;0,202505135
65676;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8369;64;0;0;0;0,202507235
56973;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8538;52;0;0;0;0,202517813
43408;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,808;169;0;0;0;0,202536414
51050;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,9312;85;0;0;0;0,202542744
70524;Medicina;CL;Toledo;I;Bacharelado;Sem evasão;0,8501;57;0;0;0;0,202544518
69147;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,1872;7;6;1;0,857142857;0,202558359
53087;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7253;93;4;0;0,043010753;0,202565842
32623;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7929;95;0;0;0;0,202572866
9720;Enfermagem;CL;Setor de Ciências da Saúde;I;ABI;Formatura;0,7864;99;5;0;0,050505051;0,202608389
26310;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,2295;129;63;1;0,488372093;0,202619847
50793;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Formatura;0,6017;106;15;0;0,141509434;0,202649291
18849;Química;PH;Setor de Ciências Exatas;I;ABI;Abandono;0,14;5;4;1;0,8;0,202654866
7354;Engenharia de Produção;ET;Jandaia;T;Bacharelado;Formatura;0,8863;90;2;0;0,022222222;0,202663944
35729;Serviço Social;SS;Setor Litoral;N;Bacharelado;Abandono;0;5;3;1;0,6;0,202703263
470;Gestão e Empreendedorismo;BE;Setor Litoral;N;Bacharelado;Abandono;0;37;17;1;0,459459459;0,202728878
24802;Administração;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,5557;22;6;1;0,272727273;0,202749519
30662;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7596;87;0;0;0;0,202756477
55082;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,6721;88;0;0;0;0,202760839
27332;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,6722;81;18;0;0,222222222;0,202786117
42064;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,9377;87;0;0;0;0,202793031
36850;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,8449;84;0;0;0;0,202795956
64376;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7521;40;1;0;0,025;0,202832395
61199;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8495;63;0;0;0;0,20285814
57422;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,9062;73;0;0;0;0,202888057
69652;Relações Públicas;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Abandono;0,2229;18;12;1;0,666666667;0,202891131
72820;Engenharia de Produção;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,8237;48;1;0;0,020833333;0,2028992
11269;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,5413;18;6;1;0,333333333;0,202902719
78285;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Sem evasão;0,872;15;0;0;0;0,202936539
45139;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,3526;121;29;0;0,239669421;0,202946878
5152;Artes Visuais;ED;Setor de Artes, Comunicação e Design;M;Licenciatura;Formatura;0,8413;80;0;0;0;0,202971024
66533;Computação;ED;Setor Palotina;N;Licenciatura;Abandono;0,0063;6;6;1;1;0,202985858
21979;Engenharia Elétrica;ET;Setor de Tecnologia;N;Bacharelado;Abandono;0,3596;57;11;1;0,192982456;0,203027304
8372;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,4191;62;17;1;0,274193548;0,203029914
14629;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,5796;120;18;0;0,15;0,203032665
6306;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,8065;78;1;0;0,012820513;0,203037981
77125;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Sem evasão;0,6994;28;1;0;0,035714286;0,203041032
61010;Comunicação Institucional;SS;Setor de Educação Profissional e Tecnológica;M;Tecnológico;Abandono;0,294;20;8;1;0,4;0,203042907
17355;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8111;102;3;0;0,029411765;0,20305486
69745;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,7048;60;2;0;0,033333333;0,203057741
55976;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0;5;0;1;0;0,203074796
26643;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,6515;52;7;0;0,134615385;0,203075547
23542;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,4119;141;35;0;0,24822695;0,203085857
50146;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Formatura;0,8581;80;0;0;0;0,203092121
9455;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8579;58;0;0;0;0,203092649
24185;Educação Física;LS;Setor Litoral;N;Licenciatura;Abandono;0,4095;45;19;1;0,422222222;0,203104911
6595;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,852;112;0;0;0;0,203119257
3083;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,7089;55;2;0;0,036363636;0,203125225
79204;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,7234;28;1;0;0,035714286;0,203127431
14528;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,46;253;51;0;0,201581028;0,203129606
4737;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,5529;86;28;0;0,325581395;0,203133134
46987;Música;ED;Setor de Artes, Comunicação e Design;T;Licenciatura;Abandono;0;80;3;1;0,0375;0,203142098
25197;Física;PH;Setor de Ciências Exatas;M;Bacharelado;Abandono;0,5786;14;0;1;0;0,203145163
79261;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,6829;34;2;0;0,058823529;0,203191256
70933;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,3017;9;8;1;0,888888889;0,203212112
23606;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,4718;18;7;1;0,388888889;0,203219852
36972;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8474;164;0;0;0;0,203243018
70139;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8809;43;0;0;0;0,20324996
74726;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,5179;31;3;0;0,096774194;0,203273558
40555;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8181;147;0;0;0;0,203302867
52984;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0,2502;57;34;1;0,596491228;0,203330127
77729;Engenharia Ambiental e Sanitária;LS;Centro de Estudos do Mar;T;Bacharelado;Sem evasão;0,5838;26;5;0;0,192307692;0,203353397
52420;Geografia;ED;Setor de Ciências da Terra;N;Licenciatura;Formatura;0,9109;65;0;0;0;0,20336422
37152;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,85;8;0;1;0;0,203380471
41428;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,5865;87;16;0;0,183908046;0,203386201
79601;Linguagem e Comunicação;ED;Setor Litoral;N;Licenciatura;Sem evasão;0,8811;28;1;0;0,035714286;0,203395325
45733;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,539;98;20;0;0,204081633;0,20340007
71389;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,0711;16;10;0;0,625;0,203407285
20826;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,2791;15;9;1;0,6;0,203427924
16753;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8591;93;2;0;0,021505376;0,203439336
21637;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,3333;44;12;1;0,272727273;0,203440326
1449;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0;13;13;1;1;0,203460902
24541;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,5411;124;31;0;0,25;0,203463225
70998;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,732;50;0;0;0;0,203468038
40751;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7455;155;7;0;0,04516129;0,203468765
25308;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,586;70;5;1;0,071428571;0,203474656
65954;Engenharia Agrícola;LS;Jandaia;M;Bacharelado;Abandono;0,11;16;5;1;0,3125;0,203476444
60269;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,4316;52;19;1;0,365384615;0,203481287
15486;Medicina Veterinária;LS;Setor Palotina;I;Bacharelado;Formatura;0,802;77;2;0;0,025974026;0,203494941
56418;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,7197;113;2;0;0,017699115;0,203503631
17550;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,676;83;4;0;0,048192771;0,203525708
8087;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,8457;69;0;0;0;0,203532006
52924;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,6429;89;3;0;0,033707865;0,203536652
893;Computação;ED;Setor Palotina;N;Licenciatura;Abandono;0,0027;14;11;1;0,785714286;0,203545182
8830;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8715;126;8;0;0,063492063;0,203568839
32686;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,839;145;5;0;0,034482759;0,203574235
6585;Produção Cênica;AH;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,835;54;1;0;0,018518519;0,203604107
31647;Engenharia de Produção;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,3988;172;65;1;0,377906977;0,203645903
55332;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,7862;63;0;0;0;0,203654094
11787;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,6039;92;13;1;0,141304348;0,203669849
37565;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,8555;67;0;0;0;0,203693145
75646;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Sem evasão;0,5451;26;6;0;0,230769231;0,203697194
21596;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Abandono;0,33;12;4;1;0,333333333;0,203700629
57895;Nutrição;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,5184;53;10;1;0,188679245;0,20370924
26888;História;AH;Setor de Ciências Humanas;T;ABI;Formatura;0,9008;57;0;0;0;0,203711726
53507;Design de Produto;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Sem evasão;0,6268;56;5;0;0,089285714;0,203748387
53435;Relações Públicas;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Formatura;0,8899;122;0;0;0;0,203754028
38674;Terapia Ocupacional;PS;Setor de Ciências da Saúde;N;Bacharelado;Formatura;0,8712;59;0;0;0;0,203755998
13070;Geografia;SS;Setor de Ciências da Terra;N;ABI;Abandono;0,0233;21;10;1;0,476190476;0,203760729
38266;Medicina Veterinária;LS;Setor Palotina;I;Bacharelado;Formatura;0,8644;73;0;0;0;0,203768151
46301;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,9238;100;0;0;0;0,203768621
58470;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,6906;120;6;0;0,05;0,203779171
23335;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,4509;51;19;1;0,37254902;0,203779897
18994;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8306;79;1;0;0,012658228;0,203786686
24474;Geografia;ED;Setor de Ciências da Terra;M;Licenciatura;Formatura;0,6707;76;13;0;0,171052632;0,203796734
8250;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7177;87;5;0;0,057471264;0,203813511
28838;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Formatura;0,7183;45;4;0;0,088888889;0,203814592
56513;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,2406;18;8;1;0,444444444;0,203816861
46471;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,8675;92;0;0;0;0,203831246
47610;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7488;108;1;0;0,009259259;0,203848297
63777;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,5574;36;5;0;0,138888889;0,203850362
78061;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,8366;28;1;0;0,035714286;0,203850403
53811;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Abandono;0,6197;71;11;1;0,154929577;0,203912402
65847;Química;PH;Setor de Ciências Exatas;I;ABI;Abandono;0,615;20;1;1;0,05;0,203916295
59678;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6749;75;1;0;0,013333333;0,203940616
18436;História - Memória e Imagem;AH;Setor de Ciências Humanas;N;Bacharelado;Abandono;0,108;5;5;1;1;0,203941919
61738;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8749;105;0;0;0;0,203942312
14542;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,9243;53;0;0;0;0,203943036
46138;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6986;88;12;0;0,136363636;0,203943497
26127;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,626;99;16;0;0,161616162;0,203956205
37708;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8573;124;1;0;0,008064516;0,203959237
6839;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,6615;65;8;0;0,123076923;0,203962839
